# g4beamline profile
#Z N meanX sigmaX meanY sigmaY emitX emitY emitTrans betaX betaY betaTrans alphaX alphaY alphaTrans meanP
#mm - mm mm mm mm mm-rad mm-rad mm-rad mm mm mm - - - MeV/c
86300.0 1000 -0.025 1.033 0.001 0.326 0.002015 0.001976 0.001995 2.284e+05 2.282e+04 1.256e+05 6.733 -0.2381 3.248 4.009e+05
86400.0 1000 -0.025 1.030 0.001 0.327 0.002015 0.001976 0.001995 2.271e+05 2.287e+04 1.25e+05 6.713 -0.2426 3.235 4.009e+05
86500.0 1000 -0.025 1.026 0.001 0.327 0.002015 0.001976 0.001995 2.257e+05 2.292e+04 1.243e+05 6.693 -0.2472 3.223 4.009e+05
86600.0 1000 -0.025 1.023 0.001 0.327 0.002015 0.001976 0.001995 2.244e+05 2.297e+04 1.237e+05 6.673 -0.2517 3.21 4.009e+05
86700.0 1000 -0.025 1.020 0.001 0.328 0.002015 0.001976 0.001995 2.231e+05 2.302e+04 1.23e+05 6.652 -0.2563 3.198 4.009e+05
86800.0 1000 -0.025 1.017 0.001 0.328 0.002015 0.001976 0.001995 2.217e+05 2.307e+04 1.224e+05 6.632 -0.2608 3.186 4.009e+05
86900.0 1000 -0.025 1.014 0.001 0.329 0.002015 0.001976 0.001995 2.204e+05 2.312e+04 1.218e+05 6.612 -0.2654 3.173 4.009e+05
87000.0 1000 -0.025 1.011 0.001 0.329 0.002015 0.001976 0.001995 2.191e+05 2.318e+04 1.211e+05 6.591 -0.2699 3.161 4.009e+05
87100.0 1000 -0.025 1.008 0.001 0.329 0.002015 0.001976 0.001995 2.178e+05 2.323e+04 1.205e+05 6.571 -0.2745 3.148 4.009e+05
87200.0 1000 -0.024 1.005 0.001 0.330 0.002015 0.001976 0.001995 2.165e+05 2.329e+04 1.199e+05 6.551 -0.279 3.136 4.009e+05
87300.0 1000 -0.024 1.002 0.001 0.330 0.002015 0.001976 0.001995 2.152e+05 2.334e+04 1.193e+05 6.53 -0.2836 3.123 4.009e+05
87400.0 1000 -0.024 0.999 0.001 0.330 0.002015 0.001976 0.001995 2.139e+05 2.34e+04 1.186e+05 6.51 -0.2881 3.111 4.009e+05
87500.0 1000 -0.024 0.996 0.001 0.331 0.002015 0.001976 0.001995 2.126e+05 2.346e+04 1.18e+05 6.49 -0.2927 3.099 4.009e+05
87600.0 1000 -0.024 0.993 0.001 0.331 0.002015 0.001976 0.001995 2.113e+05 2.352e+04 1.174e+05 6.47 -0.2972 3.086 4.009e+05
87700.0 1000 -0.024 0.990 0.001 0.332 0.002015 0.001976 0.001995 2.1e+05 2.358e+04 1.168e+05 6.449 -0.3018 3.074 4.009e+05
87800.0 1000 -0.024 0.987 0.001 0.332 0.002015 0.001976 0.001995 2.087e+05 2.364e+04 1.162e+05 6.429 -0.3063 3.061 4.009e+05
87900.0 1000 -0.024 0.984 0.001 0.333 0.002015 0.001976 0.001995 2.074e+05 2.37e+04 1.156e+05 6.409 -0.3109 3.049 4.009e+05
88000.0 1000 -0.024 0.981 0.000 0.333 0.002015 0.001976 0.001995 2.061e+05 2.376e+04 1.149e+05 6.388 -0.3154 3.036 4.009e+05
88100.0 1000 -0.024 0.978 0.000 0.333 0.002015 0.001976 0.001995 2.048e+05 2.382e+04 1.143e+05 6.368 -0.32 3.024 4.009e+05
88200.0 1000 -0.024 0.975 0.000 0.334 0.002015 0.001976 0.001995 2.036e+05 2.389e+04 1.137e+05 6.348 -0.3245 3.012 4.009e+05
88300.0 1000 -0.024 0.972 0.000 0.334 0.002015 0.001976 0.001995 2.023e+05 2.395e+04 1.131e+05 6.328 -0.3291 2.999 4.009e+05
88400.0 1000 -0.023 0.969 0.000 0.335 0.002015 0.001976 0.001995 2.01e+05 2.402e+04 1.125e+05 6.307 -0.3336 2.987 4.009e+05
88500.0 1000 -0.023 0.966 0.000 0.335 0.002015 0.001976 0.001995 1.998e+05 2.409e+04 1.119e+05 6.287 -0.3382 2.974 4.009e+05
88600.0 1000 -0.023 0.963 0.000 0.336 0.002015 0.001976 0.001995 1.985e+05 2.416e+04 1.113e+05 6.267 -0.3427 2.962 4.009e+05
88700.0 1000 -0.023 0.960 0.000 0.336 0.002015 0.001976 0.001995 1.973e+05 2.422e+04 1.108e+05 6.246 -0.3472 2.95 4.009e+05
88800.0 1000 -0.023 0.957 0.000 0.337 0.002015 0.001976 0.001995 1.96e+05 2.429e+04 1.102e+05 6.226 -0.3518 2.937 4.009e+05
88900.0 1000 -0.023 0.954 0.000 0.337 0.002015 0.001976 0.001995 1.948e+05 2.437e+04 1.096e+05 6.206 -0.3563 2.925 4.009e+05
89000.0 1000 -0.023 0.950 0.000 0.338 0.002015 0.001976 0.001995 1.936e+05 2.444e+04 1.09e+05 6.185 -0.3609 2.912 4.009e+05
89100.0 1000 -0.023 0.947 -0.000 0.338 0.002015 0.001976 0.001995 1.923e+05 2.451e+04 1.084e+05 6.165 -0.3654 2.9 4.009e+05
89200.0 1000 -0.023 0.944 -0.000 0.339 0.002015 0.001976 0.001995 1.911e+05 2.458e+04 1.078e+05 6.145 -0.37 2.887 4.009e+05
89300.0 1000 -0.023 0.941 -0.000 0.339 0.002015 0.001976 0.001995 1.899e+05 2.466e+04 1.073e+05 6.125 -0.3745 2.875 4.009e+05
89400.0 1000 -0.023 0.938 -0.000 0.340 0.002015 0.001976 0.001995 1.886e+05 2.473e+04 1.067e+05 6.104 -0.3791 2.863 4.009e+05
89500.0 1000 -0.023 0.935 -0.000 0.340 0.002015 0.001976 0.001995 1.874e+05 2.481e+04 1.061e+05 6.084 -0.3836 2.85 4.009e+05
89600.0 1000 -0.022 0.932 -0.000 0.341 0.002015 0.001976 0.001995 1.862e+05 2.489e+04 1.055e+05 6.064 -0.3882 2.838 4.009e+05
89700.0 1000 -0.022 0.929 -0.000 0.341 0.002015 0.001976 0.001995 1.85e+05 2.496e+04 1.05e+05 6.043 -0.3927 2.825 4.009e+05
89800.0 1000 -0.022 0.926 -0.000 0.342 0.002015 0.001976 0.001995 1.838e+05 2.504e+04 1.044e+05 6.023 -0.3973 2.813 4.009e+05
89900.0 1000 -0.022 0.923 -0.000 0.342 0.002015 0.001976 0.001995 1.826e+05 2.512e+04 1.039e+05 6.003 -0.4018 2.8 4.009e+05
90000.0 1000 -0.022 0.920 -0.000 0.343 0.002015 0.001976 0.001995 1.814e+05 2.52e+04 1.033e+05 5.982 -0.4064 2.788 4.009e+05
90100.0 1000 -0.022 0.917 -0.001 0.344 0.002015 0.001976 0.001995 1.802e+05 2.529e+04 1.027e+05 5.962 -0.4109 2.776 4.009e+05
90200.0 1000 -0.022 0.914 -0.001 0.344 0.002015 0.001976 0.001995 1.79e+05 2.537e+04 1.022e+05 5.942 -0.4155 2.763 4.009e+05
90300.0 1000 -0.022 0.911 -0.001 0.345 0.002015 0.001976 0.001995 1.778e+05 2.545e+04 1.016e+05 5.922 -0.42 2.751 4.009e+05
90400.0 1000 -0.022 0.908 -0.001 0.345 0.002015 0.001976 0.001995 1.766e+05 2.554e+04 1.011e+05 5.901 -0.4246 2.738 4.009e+05
90500.0 1000 -0.022 0.905 -0.001 0.346 0.002015 0.001976 0.001995 1.755e+05 2.562e+04 1.005e+05 5.881 -0.4291 2.726 4.009e+05
90600.0 1000 -0.022 0.902 -0.001 0.346 0.002015 0.001976 0.001995 1.743e+05 2.571e+04 9.999e+04 5.861 -0.4337 2.714 4.009e+05
90700.0 1000 -0.022 0.899 -0.001 0.347 0.002015 0.001976 0.001995 1.731e+05 2.58e+04 9.945e+04 5.84 -0.4382 2.701 4.009e+05
90800.0 1000 -0.022 0.896 -0.001 0.348 0.002015 0.001976 0.001995 1.719e+05 2.588e+04 9.891e+04 5.82 -0.4428 2.689 4.009e+05
90900.0 1000 -0.021 0.893 -0.001 0.348 0.002015 0.001976 0.001995 1.708e+05 2.597e+04 9.838e+04 5.8 -0.4473 2.676 4.009e+05
91000.0 1000 -0.021 0.890 -0.001 0.349 0.002015 0.001976 0.001995 1.696e+05 2.606e+04 9.784e+04 5.78 -0.4518 2.664 4.009e+05
91100.0 1000 -0.021 0.887 -0.001 0.349 0.002015 0.001976 0.001995 1.685e+05 2.615e+04 9.731e+04 5.759 -0.4564 2.651 4.009e+05
91200.0 1000 -0.021 0.884 -0.001 0.350 0.002015 0.001976 0.001995 1.673e+05 2.625e+04 9.678e+04 5.739 -0.4609 2.639 4.009e+05
91300.0 1000 -0.021 0.881 -0.001 0.351 0.002015 0.001976 0.001995 1.662e+05 2.634e+04 9.625e+04 5.719 -0.4655 2.627 4.009e+05
91400.0 1000 -0.021 0.878 -0.001 0.351 0.002015 0.001976 0.001995 1.65e+05 2.643e+04 9.573e+04 5.698 -0.47 2.614 4.009e+05
91500.0 1000 -0.021 0.875 -0.001 0.352 0.002015 0.001976 0.001995 1.639e+05 2.653e+04 9.521e+04 5.678 -0.4746 2.602 4.009e+05
91600.0 1000 -0.021 0.872 -0.001 0.353 0.002015 0.001976 0.001995 1.628e+05 2.662e+04 9.469e+04 5.658 -0.4791 2.589 4.009e+05
91700.0 1000 -0.021 0.869 -0.001 0.353 0.002015 0.001976 0.001995 1.616e+05 2.672e+04 9.417e+04 5.637 -0.4837 2.577 4.009e+05
91800.0 1000 -0.021 0.866 -0.001 0.354 0.002015 0.001976 0.001995 1.605e+05 2.681e+04 9.366e+04 5.617 -0.4882 2.564 4.009e+05
91900.0 1000 -0.021 0.863 -0.001 0.354 0.002015 0.001976 0.001995 1.594e+05 2.691e+04 9.315e+04 5.597 -0.4928 2.552 4.009e+05
92000.0 1000 -0.021 0.859 -0.001 0.355 0.002015 0.001976 0.001995 1.583e+05 2.701e+04 9.264e+04 5.577 -0.4973 2.54 4.009e+05
92100.0 1000 -0.020 0.856 -0.002 0.356 0.002015 0.001976 0.001995 1.572e+05 2.711e+04 9.213e+04 5.556 -0.5019 2.527 4.009e+05
92200.0 1000 -0.020 0.853 -0.002 0.356 0.002015 0.001976 0.001995 1.56e+05 2.721e+04 9.163e+04 5.536 -0.5064 2.515 4.009e+05
92300.0 1000 -0.020 0.850 -0.002 0.357 0.002015 0.001976 0.001995 1.549e+05 2.731e+04 9.113e+04 5.516 -0.511 2.502 4.009e+05
92400.0 1000 -0.020 0.847 -0.002 0.358 0.002015 0.001976 0.001995 1.538e+05 2.742e+04 9.063e+04 5.495 -0.5155 2.49 4.009e+05
92500.0 1000 -0.020 0.844 -0.002 0.358 0.002015 0.001976 0.001995 1.527e+05 2.752e+04 9.013e+04 5.475 -0.5201 2.478 4.009e+05
92600.0 1000 -0.020 0.841 -0.002 0.359 0.002015 0.001976 0.001995 1.516e+05 2.763e+04 8.964e+04 5.455 -0.5246 2.465 4.009e+05
92700.0 1000 -0.020 0.838 -0.002 0.360 0.002015 0.001976 0.001995 1.506e+05 2.773e+04 8.914e+04 5.435 -0.5292 2.453 4.009e+05
92800.0 1000 -0.020 0.835 -0.002 0.360 0.002015 0.001976 0.001995 1.495e+05 2.784e+04 8.865e+04 5.414 -0.5337 2.44 4.009e+05
92900.0 1000 -0.020 0.832 -0.002 0.361 0.002015 0.001976 0.001995 1.484e+05 2.794e+04 8.817e+04 5.394 -0.5383 2.428 4.009e+05
93000.0 1000 -0.020 0.829 -0.002 0.362 0.002015 0.001976 0.001995 1.473e+05 2.805e+04 8.768e+04 5.374 -0.5428 2.415 4.009e+05
93100.0 1000 -0.020 0.826 -0.002 0.363 0.002015 0.001976 0.001995 1.462e+05 2.816e+04 8.72e+04 5.353 -0.5474 2.403 4.009e+05
93200.0 1000 -0.020 0.823 -0.002 0.363 0.002015 0.001976 0.001995 1.452e+05 2.827e+04 8.672e+04 5.333 -0.5519 2.391 4.009e+05
93300.0 1000 -0.019 0.820 -0.002 0.364 0.002015 0.001976 0.001995 1.441e+05 2.838e+04 8.625e+04 5.313 -0.5564 2.378 4.009e+05
93400.0 1000 -0.019 0.817 -0.002 0.365 0.002015 0.001976 0.001995 1.43e+05 2.849e+04 8.577e+04 5.292 -0.561 2.366 4.009e+05
93500.0 1000 -0.019 0.814 -0.002 0.365 0.002015 0.001976 0.001995 1.42e+05 2.861e+04 8.53e+04 5.272 -0.5655 2.353 4.009e+05
93600.0 1000 -0.019 0.811 -0.002 0.366 0.002015 0.001976 0.001995 1.409e+05 2.872e+04 8.483e+04 5.252 -0.5701 2.341 4.009e+05
93700.0 1000 -0.019 0.808 -0.002 0.367 0.002015 0.001976 0.001995 1.399e+05 2.883e+04 8.436e+04 5.232 -0.5746 2.328 4.009e+05
93800.0 1000 -0.019 0.805 -0.002 0.368 0.002015 0.001976 0.001995 1.388e+05 2.895e+04 8.39e+04 5.211 -0.5792 2.316 4.009e+05
93900.0 1000 -0.019 0.802 -0.002 0.368 0.002015 0.001976 0.001995 1.378e+05 2.907e+04 8.344e+04 5.191 -0.5837 2.304 4.009e+05
94000.0 1000 -0.019 0.799 -0.002 0.369 0.002015 0.001976 0.001995 1.368e+05 2.918e+04 8.298e+04 5.171 -0.5883 2.291 4.009e+05
94100.0 1000 -0.019 0.796 -0.002 0.370 0.002015 0.001976 0.001995 1.357e+05 2.93e+04 8.252e+04 5.15 -0.5928 2.279 4.009e+05
94200.0 1000 -0.019 0.793 -0.003 0.371 0.002015 0.001976 0.001995 1.347e+05 2.942e+04 8.206e+04 5.13 -0.5974 2.266 4.009e+05
94300.0 1000 -0.019 0.790 -0.003 0.371 0.002015 0.001976 0.001995 1.337e+05 2.954e+04 8.161e+04 5.11 -0.6019 2.254 4.009e+05
94400.0 1000 -0.019 0.787 -0.003 0.372 0.002015 0.001976 0.001995 1.327e+05 2.966e+04 8.116e+04 5.09 -0.6065 2.242 4.009e+05
94500.0 1000 -0.018 0.784 -0.003 0.373 0.002015 0.001976 0.001995 1.316e+05 2.978e+04 8.072e+04 5.069 -0.611 2.229 4.009e+05
94600.0 1000 -0.018 0.781 -0.003 0.374 0.002015 0.001976 0.001995 1.306e+05 2.991e+04 8.027e+04 5.049 -0.6156 2.217 4.009e+05
94700.0 1000 -0.018 0.778 -0.003 0.374 0.002015 0.001976 0.001995 1.296e+05 3.003e+04 7.983e+04 5.029 -0.6201 2.204 4.009e+05
94800.0 1000 -0.018 0.775 -0.003 0.375 0.002015 0.001976 0.001995 1.286e+05 3.015e+04 7.939e+04 5.008 -0.6247 2.192 4.009e+05
94900.0 1000 -0.018 0.772 -0.003 0.376 0.002015 0.001976 0.001995 1.276e+05 3.028e+04 7.895e+04 4.988 -0.6292 2.179 4.009e+05
95000.0 1000 -0.018 0.769 -0.003 0.377 0.002015 0.001976 0.001995 1.266e+05 3.041e+04 7.852e+04 4.968 -0.6338 2.167 4.009e+05
95100.0 1000 -0.018 0.766 -0.003 0.378 0.002015 0.001976 0.001995 1.256e+05 3.053e+04 7.809e+04 4.947 -0.6383 2.155 4.009e+05
95200.0 1000 -0.018 0.763 -0.003 0.378 0.002015 0.001976 0.001995 1.247e+05 3.066e+04 7.766e+04 4.927 -0.6429 2.142 4.009e+05
95300.0 1000 -0.018 0.760 -0.003 0.379 0.002015 0.001976 0.001995 1.237e+05 3.079e+04 7.723e+04 4.907 -0.6474 2.13 4.009e+05
95400.0 1000 -0.018 0.757 -0.003 0.380 0.002015 0.001976 0.001995 1.227e+05 3.092e+04 7.68e+04 4.887 -0.652 2.117 4.009e+05
95500.0 1000 -0.018 0.754 -0.003 0.381 0.002015 0.001976 0.001995 1.217e+05 3.105e+04 7.638e+04 4.866 -0.6565 2.105 4.009e+05
95600.0 1000 -0.018 0.751 -0.003 0.382 0.002015 0.001976 0.001995 1.207e+05 3.118e+04 7.596e+04 4.846 -0.661 2.092 4.009e+05
95700.0 1000 -0.017 0.748 -0.003 0.382 0.002015 0.001976 0.001995 1.198e+05 3.131e+04 7.555e+04 4.826 -0.6656 2.08 4.009e+05
95800.0 1000 -0.017 0.745 -0.003 0.383 0.002015 0.001976 0.001995 1.188e+05 3.145e+04 7.513e+04 4.805 -0.6701 2.068 4.009e+05
95900.0 1000 -0.017 0.742 -0.003 0.384 0.002015 0.001976 0.001995 1.179e+05 3.158e+04 7.472e+04 4.785 -0.6747 2.055 4.009e+05
96000.0 1000 -0.017 0.739 -0.003 0.385 0.002015 0.001976 0.001995 1.169e+05 3.172e+04 7.431e+04 4.765 -0.6792 2.043 4.009e+05
96100.0 1000 -0.017 0.736 -0.003 0.386 0.002015 0.001976 0.001995 1.159e+05 3.185e+04 7.39e+04 4.745 -0.6838 2.03 4.009e+05
96200.0 1000 -0.017 0.733 -0.004 0.386 0.002015 0.001976 0.001995 1.15e+05 3.199e+04 7.35e+04 4.724 -0.6883 2.018 4.009e+05
96300.0 1000 -0.017 0.730 -0.004 0.387 0.002015 0.001976 0.001995 1.141e+05 3.213e+04 7.309e+04 4.704 -0.6929 2.006 4.009e+05
96400.0 1000 -0.017 0.727 -0.004 0.388 0.002015 0.001976 0.001995 1.131e+05 3.227e+04 7.269e+04 4.684 -0.6974 1.993 4.009e+05
96500.0 1000 -0.017 0.724 -0.004 0.389 0.002015 0.001976 0.001995 1.122e+05 3.241e+04 7.23e+04 4.663 -0.702 1.981 4.009e+05
96600.0 1000 -0.017 0.721 -0.004 0.390 0.002015 0.001976 0.001995 1.113e+05 3.255e+04 7.19e+04 4.643 -0.7065 1.968 4.009e+05
96700.0 1000 -0.017 0.718 -0.004 0.391 0.002015 0.001976 0.001995 1.103e+05 3.269e+04 7.151e+04 4.623 -0.7111 1.956 4.009e+05
96800.0 1000 -0.017 0.715 -0.004 0.391 0.002015 0.001976 0.001995 1.094e+05 3.283e+04 7.112e+04 4.602 -0.7156 1.943 4.009e+05
96900.0 1000 -0.016 0.712 -0.004 0.392 0.002015 0.001976 0.001995 1.085e+05 3.298e+04 7.073e+04 4.582 -0.7202 1.931 4.009e+05
97000.0 1000 -0.016 0.709 -0.004 0.393 0.002015 0.001976 0.001995 1.076e+05 3.312e+04 7.035e+04 4.562 -0.7247 1.919 4.009e+05
97100.0 1000 -0.016 0.706 -0.004 0.394 0.002015 0.001976 0.001995 1.067e+05 3.327e+04 6.996e+04 4.542 -0.7293 1.906 4.009e+05
97200.0 1000 -0.016 0.703 -0.004 0.395 0.002015 0.001976 0.001995 1.058e+05 3.341e+04 6.958e+04 4.521 -0.7338 1.894 4.009e+05
97300.0 1000 -0.016 0.700 -0.004 0.396 0.002015 0.001976 0.001995 1.049e+05 3.356e+04 6.921e+04 4.501 -0.7384 1.881 4.009e+05
97400.0 1000 -0.016 0.697 -0.004 0.397 0.002015 0.001976 0.001995 1.04e+05 3.371e+04 6.883e+04 4.481 -0.7429 1.869 4.009e+05
97500.0 1000 -0.016 0.694 -0.004 0.398 0.002015 0.001976 0.001995 1.031e+05 3.386e+04 6.846e+04 4.46 -0.7475 1.856 4.009e+05
97600.0 1000 -0.016 0.691 -0.004 0.398 0.002015 0.001976 0.001995 1.022e+05 3.401e+04 6.809e+04 4.44 -0.752 1.844 4.009e+05
97700.0 1000 -0.016 0.688 -0.004 0.399 0.002015 0.001976 0.001995 1.013e+05 3.416e+04 6.772e+04 4.42 -0.7566 1.832 4.009e+05
97800.0 1000 -0.016 0.685 -0.004 0.400 0.002015 0.001976 0.001995 1.004e+05 3.431e+04 6.736e+04 4.4 -0.7611 1.819 4.009e+05
97900.0 1000 -0.016 0.682 -0.004 0.401 0.002015 0.001976 0.001995 9.952e+04 3.446e+04 6.699e+04 4.379 -0.7657 1.807 4.009e+05
98000.0 1000 -0.016 0.679 -0.004 0.402 0.002015 0.001976 0.001995 9.865e+04 3.462e+04 6.663e+04 4.359 -0.7702 1.794 4.009e+05
98100.0 1000 -0.015 0.676 -0.004 0.403 0.002015 0.001976 0.001995 9.778e+04 3.477e+04 6.628e+04 4.339 -0.7747 1.782 4.009e+05
98200.0 1000 -0.015 0.673 -0.004 0.404 0.002015 0.001976 0.001995 9.692e+04 3.493e+04 6.592e+04 4.318 -0.7793 1.77 4.009e+05
98300.0 1000 -0.015 0.670 -0.005 0.405 0.002015 0.001976 0.001995 9.605e+04 3.508e+04 6.557e+04 4.298 -0.7838 1.757 4.009e+05
98400.0 1000 -0.015 0.667 -0.005 0.406 0.002015 0.001976 0.001995 9.52e+04 3.524e+04 6.522e+04 4.278 -0.7884 1.745 4.009e+05
98500.0 1000 -0.015 0.664 -0.005 0.406 0.002015 0.001976 0.001995 9.434e+04 3.54e+04 6.487e+04 4.257 -0.7929 1.732 4.009e+05
98600.0 1000 -0.015 0.661 -0.005 0.407 0.002015 0.001976 0.001995 9.349e+04 3.556e+04 6.453e+04 4.237 -0.7975 1.72 4.009e+05
98700.0 1000 -0.015 0.658 -0.005 0.408 0.002015 0.001976 0.001995 9.265e+04 3.572e+04 6.418e+04 4.217 -0.802 1.707 4.009e+05
98800.0 1000 -0.015 0.655 -0.005 0.409 0.002015 0.001976 0.001995 9.181e+04 3.588e+04 6.384e+04 4.197 -0.8066 1.695 4.009e+05
98900.0 1000 -0.015 0.652 -0.005 0.410 0.002015 0.001976 0.001995 9.097e+04 3.604e+04 6.35e+04 4.175 -0.8105 1.682 4.009e+05
99000.0 1000 -0.015 0.649 -0.005 0.411 0.002015 0.001976 0.001995 9.014e+04 3.62e+04 6.317e+04 4.122 -0.802 1.66 4.009e+05
99100.0 1000 -0.015 0.646 -0.005 0.412 0.002015 0.001976 0.001995 8.933e+04 3.636e+04 6.284e+04 3.913 -0.7294 1.592 4.009e+05
99200.0 1000 -0.015 0.643 -0.005 0.413 0.002015 0.001976 0.001995 8.857e+04 3.649e+04 6.253e+04 3.673 -0.6425 1.515 4.009e+05
99300.0 1000 -0.014 0.640 -0.005 0.413 0.002015 0.001976 0.001995 8.786e+04 3.661e+04 6.224e+04 3.437 -0.5548 1.441 4.009e+05
99400.0 1000 -0.014 0.638 -0.005 0.414 0.002015 0.001976 0.001995 8.72e+04 3.672e+04 6.196e+04 3.205 -0.4667 1.369 4.009e+05
99500.0 1000 -0.014 0.636 -0.005 0.414 0.002015 0.001976 0.001995 8.658e+04 3.68e+04 6.169e+04 2.976 -0.378 1.299 4.009e+05
99600.0 1000 -0.014 0.634 -0.005 0.415 0.002015 0.001976 0.001995 8.601e+04 3.687e+04 6.144e+04 2.75 -0.289 1.23 4.009e+05
99700.0 1000 -0.014 0.632 -0.005 0.415 0.002015 0.001976 0.001995 8.548e+04 3.692e+04 6.12e+04 2.526 -0.1997 1.163 4.009e+05
99800.0 1000 -0.014 0.630 -0.005 0.415 0.002015 0.001976 0.001995 8.5e+04 3.695e+04 6.097e+04 2.305 -0.1102 1.098 4.009e+05
99900.0 1000 -0.014 0.628 -0.005 0.415 0.002015 0.001976 0.001995 8.456e+04 3.696e+04 6.076e+04 2.087 -0.02054 1.033 4.009e+05
100000.0 1000 -0.014 0.627 -0.005 0.415 0.002015 0.001976 0.001995 8.416e+04 3.695e+04 6.056e+04 1.87 0.0691 0.9697 4.009e+05
100100.0 1000 -0.014 0.625 -0.005 0.415 0.002015 0.001976 0.001995 8.381e+04 3.693e+04 6.037e+04 1.656 0.1587 0.9071 4.009e+05
100200.0 1000 -0.014 0.624 -0.005 0.415 0.002015 0.001976 0.001995 8.35e+04 3.689e+04 6.02e+04 1.443 0.2481 0.8453 4.009e+05
100300.0 1000 -0.014 0.623 -0.005 0.415 0.002015 0.001976 0.001995 8.323e+04 3.683e+04 6.003e+04 1.231 0.3373 0.7841 4.009e+05
100400.0 1000 -0.014 0.622 -0.005 0.414 0.002015 0.001976 0.001995 8.301e+04 3.676e+04 5.988e+04 1.021 0.4261 0.7234 4.009e+05
100500.0 1000 -0.014 0.622 -0.005 0.414 0.002015 0.001976 0.001995 8.283e+04 3.666e+04 5.974e+04 0.8113 0.5145 0.6629 4.009e+05
100600.0 1000 -0.014 0.621 -0.005 0.413 0.002015 0.001976 0.001995 8.268e+04 3.655e+04 5.962e+04 0.6028 0.6024 0.6026 4.009e+05
100700.0 1000 -0.014 0.621 -0.006 0.412 0.002015 0.001976 0.001995 8.258e+04 3.642e+04 5.95e+04 0.3949 0.6897 0.5423 4.009e+05
100800.0 1000 -0.014 0.621 -0.006 0.411 0.002015 0.001976 0.001995 8.253e+04 3.627e+04 5.94e+04 0.1874 0.7763 0.4818 4.009e+05
100900.0 1000 -0.014 0.621 -0.006 0.411 0.002015 0.001976 0.001995 8.251e+04 3.611e+04 5.931e+04 -0.01991 0.8621 0.4211 4.009e+05
101000.0 1000 -0.014 0.621 -0.006 0.410 0.002015 0.001976 0.001995 8.253e+04 3.593e+04 5.923e+04 -0.1959 0.9334 0.3687 4.009e+05
101100.0 1000 -0.014 0.621 -0.006 0.408 0.002015 0.001976 0.001995 8.258e+04 3.574e+04 5.916e+04 -0.227 0.9412 0.3571 4.009e+05
101200.0 1000 -0.014 0.621 -0.006 0.407 0.002015 0.001976 0.001995 8.262e+04 3.555e+04 5.909e+04 -0.2297 0.9365 0.3534 4.009e+05
101300.0 1000 -0.014 0.621 -0.006 0.406 0.002015 0.001976 0.001995 8.267e+04 3.537e+04 5.902e+04 -0.231 0.9313 0.3501 4.009e+05
101400.0 1000 -0.014 0.621 -0.006 0.405 0.002015 0.001976 0.001995 8.271e+04 3.518e+04 5.895e+04 -0.2323 0.9261 0.3469 4.009e+05
101500.0 1000 -0.014 0.622 -0.006 0.404 0.002015 0.001976 0.001995 8.276e+04 3.5e+04 5.888e+04 -0.2336 0.9209 0.3436 4.009e+05
101600.0 1000 -0.014 0.622 -0.006 0.403 0.002015 0.001976 0.001995 8.281e+04 3.481e+04 5.881e+04 -0.2349 0.9156 0.3404 4.009e+05
101700.0 1000 -0.014 0.622 -0.006 0.402 0.002015 0.001976 0.001995 8.285e+04 3.463e+04 5.874e+04 -0.2362 0.9104 0.3371 4.009e+05
101800.0 1000 -0.014 0.622 -0.006 0.401 0.002015 0.001976 0.001995 8.29e+04 3.445e+04 5.868e+04 -0.2375 0.9052 0.3338 4.009e+05
101900.0 1000 -0.014 0.622 -0.006 0.400 0.002015 0.001976 0.001995 8.295e+04 3.427e+04 5.861e+04 -0.2388 0.9 0.3306 4.009e+05
102000.0 1000 -0.014 0.622 -0.006 0.399 0.002015 0.001976 0.001995 8.3e+04 3.409e+04 5.854e+04 -0.2401 0.8947 0.3273 4.009e+05
102100.0 1000 -0.014 0.623 -0.006 0.398 0.002015 0.001976 0.001995 8.305e+04 3.391e+04 5.848e+04 -0.2414 0.8895 0.324 4.009e+05
102200.0 1000 -0.014 0.623 -0.006 0.397 0.002015 0.001976 0.001995 8.309e+04 3.373e+04 5.841e+04 -0.2427 0.8843 0.3208 4.009e+05
102300.0 1000 -0.014 0.623 -0.006 0.396 0.002015 0.001976 0.001995 8.314e+04 3.356e+04 5.835e+04 -0.244 0.8791 0.3175 4.009e+05
102400.0 1000 -0.014 0.623 -0.006 0.395 0.002015 0.001976 0.001995 8.319e+04 3.338e+04 5.829e+04 -0.2453 0.8738 0.3143 4.009e+05
102500.0 1000 -0.014 0.623 -0.006 0.394 0.002015 0.001976 0.001995 8.324e+04 3.321e+04 5.822e+04 -0.2466 0.8686 0.311 4.009e+05
102600.0 1000 -0.014 0.624 -0.006 0.393 0.002015 0.001976 0.001995 8.329e+04 3.303e+04 5.816e+04 -0.2479 0.8634 0.3077 4.009e+05
102700.0 1000 -0.014 0.624 -0.006 0.392 0.002015 0.001976 0.001995 8.334e+04 3.286e+04 5.81e+04 -0.2492 0.8581 0.3045 4.009e+05
102800.0 1000 -0.014 0.624 -0.006 0.391 0.002015 0.001976 0.001995 8.339e+04 3.269e+04 5.804e+04 -0.2505 0.8529 0.3012 4.009e+05
102900.0 1000 -0.014 0.624 -0.006 0.390 0.002015 0.001976 0.001995 8.344e+04 3.252e+04 5.798e+04 -0.2518 0.8477 0.2979 4.009e+05
